"","Model","XKA"
"TCTEX1D2",0.0899007869865388,-0.16485744165219
"COL8A1",-0.146728532667585,-0.678549506126559
"ITPRIP",0.186658521129738,0.201687800114353
"STK33",0.182520569376716,0.877013815553713
"KDELR1",0.0905546107931462,0.169431788685189
"C3orf18",0.59887386109377,0.629188782527304
"KLK10",-0.129660649171843,-0.677800847796117
"ATAD2",0.409758985209262,-0.225075321094133
"IL1F10",0.934440655678951,0.311010142421164
"ZRSR2",-0.477129386107603,0.192122869947556
"GOLT1A",0.111841518845467,0.0935822606229895
"SLC28A3",0.408601933643685,-0.605507012625915
"NBAS",0.309612374558873,-0.215577404993263
"SETD2",-0.0926172172101759,0.151214986449429
"EFNB1",0.0161267185808833,-0.172076313958107
"TCTN1",1.01644833409955,-0.289510431633519
"HERC6",0.683138330496242,-0.509643858068742
"FANCI",-0.0884580871508188,0.237683104386099
"RHOA",-0.200424442379277,0.128323615817048
"FBRSL1",-0.320597934726578,0.275709354383786
"NIPBL",-0.17952214496312,0.115641407729876
"CLDN15",-0.315935114386064,0.245637340908827
"HNMT",0.383136121259563,0.205586776202947
"CYP19A1",-0.363695035443344,-0.845656593287335
"USP39",-2.48588660541064,0.536885002067535
"DSE",0.162980583467241,-0.262295863624851
"KHSRP",-0.445636132715232,0.226693407332256
"FAM81B",0.63674393478108,-1.12524069920338
"PELI2",0.255913960273538,0.170446122176916
"COX11",-0.016156388867402,0.153870955509018
"GALR1",0.292994528878618,-0.676900438004272
"BAI1",-0.147527251491904,0.76937214245224
"TBX15",-0.428925744300236,0.709029994657459
"TTC29",-1.80777307650682,0.474973869959911
"CCDC86",0.498483065404817,-0.172813245134482
"CYLD",-0.0228068520417247,0.170539268223221
"MAN2B2",0.624658940201638,-0.450296521787392
"TMEM120A",0.47843682356353,-0.147911050310041
"TRAM1",0.460438969345641,-0.29913278754771
"AGL",-0.317630130681668,0.164699262167348
"OLA1",-0.278258186316584,-0.110284669849079
"MUC15",0.334195475900934,0.691503934455764
"PEX7",0.032631298070192,0.0996831156405698
"HELZ2",-0.156532619538574,-0.230281256387982
"CTBS",0.335880346493789,0.234753582137703
"ZNF208",0.0383200726905466,-0.192820512983546
"UTP15",0.359822486061855,-0.187498552072564
"OGFRL1",0.115826280134405,0.11637226663996
"DLG2",0.424343221496761,-0.478448951767872
"MOB3B",-0.380131602696833,0.200185137047923
"KIAA0040",-0.0259136686062737,-0.203675506196748
"CCDC39",-0.197763146060269,0.864298668858238
"MAEA",0.167263419913402,-0.110458042325721
"MYOM1",0.610200049879557,0.561296393320182
"ARHGAP36",0.04474888845711,0.643207982994733
"RCN1",0.597675443722403,-0.226996173903885
"EXD1",1.2701144363401,-0.249084912142814
"LYSMD3",0.121790481564248,0.164048303843808
"SYNC",-0.291741458699857,0.450996243636045
"SCRN2",-0.302438716544067,0.148698504863625
"MKKS",-1.30774315352454,0.340840432770212
"BTBD2",0.516280027034339,0.480853061814869
"TMCO2",-1.04860614793366,0.927538883489414
"DRAM2",0.00906780140963863,-0.113841285472776
"CRYBB2",0.104317193111795,1.04678944198955
"KATNBL1",0.169621904502046,-0.232959580088977
"TMEM179B",0.0920006703634783,0.0908705544382964
"SYNM",1.93619734871851,0.446328108974964
"FAM172A",0.0200264859438246,-0.187635112611013
"DOK3",0.0876930295360714,-0.236121776111273
"CLK4",-0.221090721970679,0.101705763919664
"DMRT2",0.0740511915412288,1.0908035853766
"NOP10",0.0336805478239075,-0.0909477747854312
"ACO2",-0.197600118318145,0.150576686234891
"CD200",0.431346761599747,0.302437214915886
"ITGB2",0.317693222891757,-0.21624896640901
"LCP2",0.104576667829636,-0.226874453803922
"PGR",0.0790211495155834,0.275520538788897
"ABCC3",-0.791344285340244,0.370916029225299
"LMOD1",1.07356532742062,-0.891165286315924
"GRID2IP",-0.300839944477697,0.610081950631909
"MID1",0.0692545847191941,-0.353245399030689
"GRB14",-0.474423513006062,-0.0926894074005661
"MUT",0.227732621981424,-0.147755132148995
"CCR2",0.256045846864988,-0.269397965687159
"B3GNT9",0.626572209646877,0.488073072628199
"STRA6",0.00390288965039616,0.501424789010745
"SLC30A8",-0.539956657085041,0.326872116580687
"STAG2",-0.284297748197444,0.108789908761428
"CD163",-0.186371132797433,-0.325705228668874
"KIF3C",0.21907657308313,0.183356744718641
"PPAP2C",-0.362657198664848,0.19744977649579
"CYP4B1",-0.0614398551789463,0.221404536849713
"HEPACAM2",-0.288073773982656,0.813598928275064
"PHLDA2",-0.114831467929296,-0.422227399412444
"TNFSF11",1.34782347196402,-0.900806690582664
"SLC36A3",-0.619306631904948,0.703499630891151
"GABARAP",0.363157130352779,-0.139293468031112
"NDUFS4",0.157050066434953,-0.0974073881819707
"CYP7A1",-0.999546399165785,0.521598422405143
"CRELD2",-0.104217400593529,-0.412241296438583
"COX16",0.0292156555855407,0.114629138021425
"MVD",-0.344403383954441,-0.246349751918908
"DPH5",-0.107050263226781,-0.148783384716585
"OASL",0.164681218484017,-0.420314562565926
"PRPS1",0.0707612942799261,0.109107633445508
"AKAP12",-0.367689449591686,0.283759065448452
"GFRA4",-0.905352476181842,1.07656732313344
"GUCY2D",0.776823781715284,-0.478304739949377
"TBX2",0.295038083717624,-0.550619740802693
"LRRC72",-0.353351929942471,1.11486180016983
"SLC38A1",-0.247193958057836,-0.212984524085634
"FAM129B",0.203182190963382,-0.16324174773995
"KCNMB1",-0.772833226596525,-1.08490329136138
"CAPN3",-0.00941854631143644,-0.243979749089393
"NEK7",-0.00136927499060667,-0.113435525869681
"LZTS3",0.0472016802261027,0.185126066793488
"KANK3",0.0653944148200875,0.389906250915861
"TRIP11",-0.150382215353308,0.144863058900579
"NSUN5",0.462141542493617,0.176543709051238
"OAS2",1.27572095751489,-0.670156108793584
"MFSD5",0.0313273567280381,-0.119895436824479
"ATP2B3",-0.825222652899625,0.472934110014888
"C16orf59",-1.61600625263814,0.160934045062309
"VPS36",0.13052034199629,0.136543515958305
"KLHL10",0.623377762149205,-0.880703752557141
"SLU7",-0.173677096573172,0.115334502341181
"SLC22A4",0.23550578846579,-0.252992105128555
"KLB",-0.230497729447342,-0.234606404001842
"ARF5",-0.563106262687009,-0.138926885280185
"CGRRF1",0.427869809897098,-0.0928981899152497
"PACS2",0.0678409640686377,-0.557163758761023
"RRM2",-0.21130535863195,-0.257687500270122
"KRT26",1.76520631245012,-0.845290209190682
"SH3GL1",0.351836265788927,-0.202161028504602
"ANKEF1",-0.24480756982331,-0.938612613738529
"CLCN3",-0.0134031350738487,0.0881554694981793
"MELK",0.407450396552143,-0.842116198655469
"FAM21A",0.0513691514847444,-0.133404096185762
"TRABD",-0.0992231079366883,-0.346691961510864
"CCR5",-0.171200122025927,-0.312294310649222
"CCNYL1",0.458212090678077,-0.144701856379073
"SPATA7",0.311628517810082,-0.434120394904062
"SEC11C",0.548236425252665,-0.227890812299809
"PLXNB1",-0.792377943069463,0.306452364783385
"TTC17",0.155328068078347,0.154137367650091
"TSLP",0.141910660877935,0.999694518570987
"MTHFS",0.616882903254937,-0.377368627053076
"CIDEA",4.01086241026926,-1.77033254651494
"MLLT3",0.48245259279677,0.224576522832626
"FPGS",-0.0975960900014619,-0.146394071555677
"IQCB1",-0.772646500927999,0.212813973604822
"TTLL12",0.483658324407839,-0.265836564679628
"RASGRF1",-0.838911740529087,0.266819297089783
"PIKFYVE",-0.102103795469164,-0.19714168355934
"SGPP1",0.293894002700301,-0.128793383899636
"CYFIP1",0.0316141775143017,-0.125207527195838
"CUEDC2",-0.449949075850347,0.213382571990463
"LRRFIP1",-0.433483646216683,0.136545871064428
"IL2",0.49513749923275,-0.821578412704522
"CDC42BPB",0.398545771623699,-0.807739877314675
"CUL5",-0.145734639342249,0.124813748098919
"FAM45A",0.812585122684549,-0.0973620549707471
"PDE12",0.088045224923281,-0.125864222803164
"APEH",-0.361414351483994,0.13278232038498
"KHDC3L",-0.683283917808389,0.792133023868665
"DNM1L",-0.446881671476597,0.124120703440489
"RUNX1T1",-1.25943115243728,1.01078019792399
"TREML2",0.327179773658189,-0.62366990106392
"TMEM238",0.194225622787458,-0.0985029508898789
"CHRNB2",0.10063106914077,0.29399411876082
"TEX14",1.38792511860375,-0.760132032353959
"ARHGAP39",0.897395978228827,-0.155708607053106
"POLA2",-0.00731837639958004,-0.631111741380627
"DLC1",-1.21923024667317,0.211923579259399
"TMEM164",0.525454948592057,0.207207096173656
"CMTR2",-0.536953888085496,0.402739525829226
"CABYR",0.295106513661014,0.260993163145899
"MYO19",-0.509854836251675,0.213631084531814
"GNAZ",-1.40933131055375,0.8975510858581
"TBR1",0.593881105118131,-1.09030458195767
"PIWIL4",0.0205720551522324,-0.350291422907826
"PTF1A",-0.768841748818918,0.694013665278507
"PDILT",0.819838857020581,-0.316610318902307
"PIGP",-0.0332410549705478,0.143667718561441
"SNTB2",1.30041621922783,0.198163384790068
"SGCA",-0.464037210665679,-0.507404914630778
"PELO",0.335626260446098,-0.254573618984343
"SLC5A1",0.0491111486674847,-0.543049492497365
"VASH2",0.988359790768187,-0.646294249221173
"POU5F2",-1.27367810814532,0.646256076246428
"ANGPTL4",-0.235094809007801,0.227275706798833
"HSPB6",-0.197045026167056,-0.175068907180899
"C6orf203",-0.208125025758133,0.108410357648723
"FOXF2",0.325028509557738,-0.634432586646388
"SLC7A4",-0.597563081036588,0.157534442256208
"PCP4",-1.44701455611195,0.891009868224776
"EML6",0.27363548801975,-0.466287426355496
"P2RY10",-1.04517708475995,0.977694090862013
"NR4A2",-0.101913860814737,0.470539592571424
"SLAIN1",-0.216841606200808,-0.906914147900158
"KIAA0556",-0.211928714750461,0.232477753898052
"ARHGEF9",0.596712892439838,-0.738864507786819
"MAML1",0.09250915954841,0.132824905903574
"TRPM5",-0.256262385573593,-0.237613767039792
"LSM2",0.460439582538598,-0.184421566473781
"THBS1",0.265598724506821,-0.269427165931104
"ABL2",0.222272399172095,-0.186999919698842
"N4BP2L1",0.335234688169357,0.177062958819094
"IL1RN",0.0159688303742839,-0.465777125915839
"DCLK2",-0.343030317471306,0.637031792815024
"RHEBL1",0.387315817592002,-0.338968941773197
"SECISBP2",-0.268513790496019,0.210209987642309
"ABCB8",-0.383906076598808,0.411475398429441
"IMP3",0.0401091943604594,0.107690713067279
"FOXH1",-0.0891340097404808,-0.574813396842681
"TMEM219",-0.363647704584268,0.147037722358521
"MSANTD4",-0.170003019216325,0.211119660209449
"LARP7",-0.233570282619064,0.204596320460199
"NUP188",0.670680541676462,0.537843233020705
"PIEZO2",0.0155374035978575,-0.641821966034435
"STC1",-1.07691159066761,1.07482435594272
"TMEM121",0.143270623756279,-0.705699510908885
"NUDT7",0.310466954917625,0.162754806641105
"TMPRSS6",0.271482636266077,-0.133793507619905
"CPXM1",-0.130377498729926,0.359696437913862
"TMEM135",-0.28355419971078,-0.113516958003692
"CEND1",-0.592279214156557,0.76779058246243
"UNG",0.193839642917499,0.316238435758754
"FERMT3",0.0969268292653002,-0.28887574603576
"TBL2",0.568391172744801,-0.313118903418651
"IL36RN",0.340382459263024,-0.672415580347266
"GPR3",-0.419238635092521,0.654212969842455
"PDE6A",-0.758478215612891,0.614804243049115
"TTLL11",-0.388235599104391,0.860005094520367
"ALAD",-0.0432079964417965,0.112757390980902
"EXOC2",-0.549067149575491,0.124867860972059
"UGCG",-0.487202641967348,0.273778116988943
"AKAP10",0.0108603597616741,-0.175303044659212
"GPR155",1.1704723429249,0.111509749627017
"C3orf52",0.134792678805214,-0.604949365927306
"ACOXL",0.126947774055858,-0.523313723377072
"CDKN2B",0.553538898614841,-0.722263897017494
"ATP6AP1",-0.295818126541397,0.11416034709393
"LMCD1",0.0715294372876604,0.383366678301282
"PPA1",-0.197694885725555,-0.122054393449261
"GATSL3",0.0209864173146538,0.295174589990591
"ARHGAP30",0.402709911293777,-0.248827104978336
"CACYBP",-0.137653977457264,0.111154171586061
"CEP89",0.0116373203609861,-0.244856526595776
"TM6SF2",-0.857684843386358,0.2950047796812
"PRDM16",-0.29177297406484,-1.10781649319255
"RPS24",-0.216912045251683,0.0836377205921986
"CYTIP",0.230324066824675,-0.219701002961444
"PHB2",-0.490219773202108,0.138536481895349
"ARG2",2.09491418828661,-0.440837169471069
"KLHL9",-0.32072355397839,0.0967746828528532
"RALBP1",0.180275195768667,-0.127512500438118
"APCS",2.12339322115418,-0.392801631230548
"PRR18",0.0192196475055429,-0.626491662930263
"PAMR1",0.00593440340133479,-0.50819357041561
"PECR",0.1452914302844,-0.128167723868804
"ZNF317",-0.236490173384623,0.249266871339835
"COQ6",0.201329259205489,-0.158047571069065
"PIK3IP1",-0.634317592635896,-0.971920388169926
"SNX19",0.0998094845636314,-0.130937813437668
"GFRA1",-0.410845967793749,0.123270319783793
"PAFAH1B3",0.246611731700975,-0.149060605473598
"SEMA4D",0.633844798929699,-0.172848383998157
"ST3GAL6",-1.09510583003905,0.76805611444646
"PI16",1.2400317083484,-1.03198139140141
"ZCCHC5",0.0790198827702742,0.445250957667997
"FLCN",0.158899787176874,-0.161061146131131
"COLGALT1",-0.53771385883151,-0.224850488427062
"USP33",-0.327465111042887,0.0924537794457099
"NCF1",0.290668345629537,-0.269187801003632
"GPX1",0.168160576344107,-0.0808039431488776
"INTS12",-0.369088755364725,0.148788813125953
"SHISA5",0.809696563116459,-0.34339549720708
"WNK3",0.796935845041649,-0.99216280564323
"CPED1",-0.653603663001975,0.221258969760192
"MAPK15",0.312963637638428,-0.242300589719091
"FZD4",0.223846683568766,0.128194057763186
"EHBP1",-0.0569306938788046,-0.163172401527245
"FOLR1",0.97834707451089,-0.260521279758388
"SPRY3",-0.254394397671804,0.97985942890552
"RNF8",0.0963997858424922,-0.120752011013083
"WDR19",0.137917545893115,-0.181408269181295
"SLITRK5",0.370137241682909,-0.931713052467938
"CD86",0.26455469276081,-0.313818132059784
"E2F1",0.156729915646934,0.599530461225852
"GADD45A",1.18026579968132,-0.366315339891521
"TM2D1",-0.132112740871539,0.185574525471365
"USP29",-0.355249343339185,0.851574719673751
"GGA3",0.00147464781817025,0.185403319402453
"MTTP",0.781786840839194,-0.188472767711114
"TTC21A",-0.868524553943335,1.08376421800378
"MS4A8",1.07248976242268,-0.344515851592428
"SQLE",-3.8837110613982,0.362446218397069
"RNF181",0.428755484618983,-0.104282121911798
"PIP4K2B",-0.19793133671509,-0.120084270020815
"RAPGEF4",-0.62902273513664,0.387512010383954
"ANKDD1B",1.06104724396683e-05,0.219169518433558
"KCNK2",0.77779802142491,-0.928041330990104
"FGA",0.372888012320318,-0.144531209055847
"RBMS3",-0.33657691709707,0.184319831857211
"SELP",0.652878203364354,-0.23763798440238
"ATG13",0.242397842963475,-0.172600699719729
"RAPGEF6",-0.249108163520273,0.08878816251
"SLC35F5",0.149133275121954,0.111175344081688
"KLF13",-0.222784762008376,0.213116734944187
"WASF1",0.393110245469588,-0.27041809426184
"RGS8",0.0504002351522745,-0.858473967474354
"DOCK3",0.412776517360619,0.6587415909487
"CD302",0.196369065591493,0.119834706437761
"MLIP",0.0501527960683711,0.37100703067397
"FBXO4",0.142991448107832,-0.175654652045678
"SORT1",0.348903681671379,-0.20201756832879
"FOXK2",-0.231790464361989,0.138124011705607
"DGCR2",0.147169151475902,0.123499260019789
"RBMS1",-0.423911961608642,0.129550011488563
"MAP3K9",-0.0659269490405557,0.514815785805144
"PRUNE2",0.245385948725599,-0.693543714101233
"PRELID1",0.188525997179669,-0.110317726029162
"SLC33A1",0.272636913881617,-0.182008528779297
"MAP2",0.253957025350233,-0.877420506854777
"ZNF560",0.148510883723002,0.122516726824329
"GIT1",-0.528325396704144,0.791169616495949
"LANCL1",-0.713788641856416,-0.208226279402948
"SPSB3",-0.407281984941035,-0.133694576477099
"RBM6",-0.265323667295844,0.127704091244646
"S100G",-0.355743421277081,0.431651587960338
"SPATA9",-0.799225698070093,0.297213235376268
"OGN",-0.518912412758367,0.666071775827486
"CYP2B6",0.07820148465599,-0.527805855711178
"PVRL4",-0.145104090179586,0.275014870628984
"KLHL32",0.156194157467789,-0.419853277691474
"GCNT3",0.179298907567589,-1.03542777583745
"C11orf85",-0.750826025043606,-1.02059677910826
"SKIDA1",-0.369371688654871,0.974801467182914
"NUDT13",0.112886576983112,-0.234693662077855
"EPB41L5",-0.270479459981481,0.132273681594966
"ADAMTS18",-0.29047396262894,1.00007961524915
"DIAPH3",0.313779159679192,-1.01764992831455
"TTC19",0.685111685729714,-0.172498050071642
"TRPM1",-0.0665451741702428,-0.665031142753602
"ZFP57",1.67259255100153,-0.485187536797666
"DNAJC2",-0.0544701095174329,-0.16338054961047
"COX6B1",0.0806793327970923,-0.0955854342974944
"ODAM",0.413061584166518,-0.304994808401226
"ST6GALNAC1",0.831401657430163,-1.04390080182535
"CUL4B",0.0572125252289757,-0.192298486759585
"LPHN3",-0.54129775969924,0.960760581588737
"NEK5",-0.388750524785577,-0.728147054993759
"CHST9",-0.363883210818391,1.04965161626161
"MYO1B",-0.0608497010774349,-0.115039848453192
"AP4E1",0.359378654042066,-0.154564848309595
"AMPH",-0.629782849530005,-0.735312078596463
"PPP1R26",-0.0860318394738128,-0.283757176161622
"C1QTNF3",1.53531380331137,0.592247087453236
"ASCC2",0.363076107417825,-0.134871607783005
"PHF8",-0.124084552954072,0.129887749192894
"TBRG4",-0.042471157443852,0.114931658714529
"CRLF3",-0.21760177212066,0.141841289739255
"MAP3K12",-0.271741436586017,0.193308509732907
"STOML2",0.0291915205714247,-0.0858328166523562
"APOL2",-0.123470174274746,0.817838569714759
"WAS",0.122449262447842,-0.265598907924409
"NDE1",-0.365433366929225,0.531931794372163
"HS6ST1",0.334350277961868,0.207728219864048
"CSTF2T",-0.639485980557717,0.119584915812883
"RNF185",-0.781848624554542,0.1769465496602
"INVS",0.480925527792549,0.145091754693416
"UGT2A3",-0.400355192411912,0.210786122375244
"SUSD5",-2.4704671544934,0.645397511822143
"LRRC19",0.381010293893215,0.478573266321229
"CASKIN2",0.383152233298509,-0.172993414348687
"KNTC1",1.19318664750965,-0.262577107818927
"TUBA1A",0.32325945726951,-0.242914866094144
"SLC34A3",0.570436236919187,0.205749548788521
"NLRP5",-0.0950048984456398,0.671705441760694
"CSNK2B",0.141686996660964,-0.0974367035757436
"ADK",-0.127124740249038,0.0896977538822396
"ATN1",0.264284607437443,0.487107051740576
"PTS",0.166484404766254,-0.14079836309411
"UBR3",-0.315515619747972,0.0889810589632743
"CYB561A3",0.0593841272754829,-0.106467287078091
"TMEM178A",-0.483240990266158,0.640592727650287
"PROCA1",1.8697264153677,-0.113533270713288
"RALB",0.115045024041698,-0.142677074605766
"PLET1",-0.998969266626103,0.610705476522307
"EPHB1",0.491838401296009,0.622065456202965
"FLOT1",0.129010982931998,-0.346985432725985
"PCDHB12",0.0776461472380516,0.467650751563753
"ANKRD33",-0.0291844405320331,0.446893375439422
"SPHKAP",-1.28127029756187,0.869707123081196
"L2HGDH",-0.0403315531293106,0.1797112452122
"FRMD6",0.28121411618116,0.155811322515855
"TBCE",-0.282779115887993,-0.257437994351489
"DNAJC5G",-0.897200769278085,0.952592072216021
"DOCK11",0.334636467875471,-0.220755109362414
"UQCR10",0.249744094359285,-0.112831255764649
"C9orf43",1.43913546768339,-0.979409548210887
"CSF3",1.08028916305203,-0.741400921124083
"APMAP",0.394907117128995,-0.112396007690438
"CRYBA1",0.52281181727329,-0.533609160372255
"IMMT",-0.00166703926666165,0.0939202702733435
"CCDC13",-0.471179543116645,0.110092217599771
"MTFR1L",0.160492999536426,-0.109598685659232
"MFSD2A",1.35496391900986,0.491506631077527
"HIST2H2BF",0.787020570101845,-0.556217138979293
"ARHGEF28",1.68960160177475,-0.616508079898662
"MAST2",0.512268513225476,-0.138220852573335
"KCNT1",-0.208356922553411,0.357153104607648
"TMEM181",0.787996781289719,-0.204430699086067
"TMEM178B",-1.23672980514394,0.786176287960218
"NHLRC3",0.370164997164294,-0.158489898884408
"MFSD6L",0.55131906834353,0.332346614040228
"PRMT8",0.0565415159990622,0.803464408147484
"NXPH1",1.97528594517143,-0.588490653887045
"VPRBP",-0.491893036571009,0.120993208734115
"MEIS3",0.174251658898732,-0.588762213011239
"NPY1R",-0.0855315135459997,0.195928818300474
"THOC7",0.205866425821699,0.0986418214568958
"PAK1IP1",-0.0734232193131021,0.164981496706432
"FBXL2",0.376561551250332,-0.997055658930837
"GABRA1",0.73533715750703,0.223223451572169
"REG3A",1.73816579926827,-1.20412203011927
"ASCL2",-0.0405029605388624,0.739846194673311
"METAP1",-0.066567926982459,0.143449158904961
"TRPC4AP",0.764293941090198,-0.615252570689105
"KCNJ6",-0.474239546212199,0.623483396719268
"NUBP2",0.293533009038234,-0.135165934156193
"C11orf58",-0.168534650358602,-0.109567210777687
"DHX29",0.251820200564212,-0.13563372142264
"TFEC",1.01878318780261,-0.266762475175737
"INSL5",-0.118107711945441,-0.417731110130618
"FAS",0.789745641719352,-0.252294853337316
"CMC4",-0.21551738910416,0.207199804269237
"LDHB",-0.128961805102916,0.101292946587566
"EDARADD",-0.026451194736178,-0.728878894338482
"TWISTNB",0.0517654183349874,-0.095075721204711
"STBD1",-0.267838560674393,0.133178060027081
"RAB5B",-0.281933175652148,0.318350677717308
"HSPA5",0.12067951192915,-0.212653752551601
"PCF11",0.162627711918779,0.158535081194473
"KCNJ1",-2.11518664559223,0.804990509862885
"COL6A3",-0.0380644163338181,-0.202017264917115
"SBK1",-0.535839400480788,0.253110232085001
"EPX",-0.974864369802355,0.851902336395136
"CEP250",-0.71111753553801,0.674204287039281
"ALKBH4",0.0465572792655257,0.134922136679277
"GPR183",-0.362601393068821,0.541195935737481
"FABP12",-1.20083893796086,0.660069621817751
"ANKRD37",-0.156046605862512,0.378987277799866
"FRMPD3",0.0937228851419646,-0.854303387818647
"ITPRIPL2",0.374617861580073,-0.282037122499153
"CAPSL",-1.39735698447216,0.721843673236057
"NKX2-4",-0.928663629198668,0.784740412475824
"C12orf57",0.074330080019857,0.118297002677677
"UBE2H",0.132422683478404,-0.138355816447121
"RASD2",1.23312744177331,-1.13846226091389
"SCARF2",-0.279329270511649,-0.588184208876189
"RPS6KA3",0.146463970568578,-0.137397516280199
"ADRM1",-0.229361492278331,0.124182118435495
"HTRA1",0.626436603170376,-1.00263019794758
"PAPPA",1.45749270099605,-0.596049581659727
"UBC",-0.278659914947339,0.0741262973832403
"PPL",0.606089074460399,-0.178588574322557
"CA2",-0.121953778278541,-0.195504417567464
"VASN",-0.116106060902152,0.268541408689835
"HRSP12",-0.156605900133148,0.124950579922325
"SOD3",0.987487905923338,-0.244299824847737
"SARS",-0.0644613352461134,0.117948809493033
"FXYD4",-0.377145518899979,0.560389907013697
"PPP1R15A",0.0277830609536708,0.131598584894155
"ZNF398",0.152035795339151,-0.241910935046827
"PROSER2",-0.350210051001541,-0.133748979037331
"SERPINE1",-0.305992364845068,0.963523400364974
"RCCD1",0.836031238555885,-0.155873427163102
"ITGAM",-0.135309119428662,0.79426502096924
"HDGFRP2",-0.0116378865540017,-0.303102230645039
"HDAC7",-0.222788443997533,-0.286772183901439
"NARS",0.132495056221122,-0.150856783792662
"NYAP1",0.124570409727074,-0.694036196002343
"CNTNAP4",-0.0974600480617199,-0.394148150568941
"RC3H2",-0.0479603853360027,0.224042678948018
"SLC7A13",1.26981789042644,-0.568247254824787
"PSMC3",-0.289363737476123,0.124960969823305
"NKAIN1",1.02776924789115,-0.371367289799624
"RPH3AL",0.156291799838391,0.137701034445332
"TCTE1",0.723773764418019,-0.401208434857257
"SYCP3",0.932950134369298,-0.204942860929673
"LPHN1",-0.516003822248147,0.275591906000751
"DGUOK",-0.466916480020264,0.111363361731002
"TSEN54",-0.452915872849881,0.302196038628199
"COX7A2L",0.0321647765665941,0.091643964764369
"E2F4",-0.515192138439969,0.244356117222299
"GPAT2",-0.045437000745817,-0.649109435443682
"AMBRA1",-0.192619281461722,-0.25127931761933
"EDRF1",0.0372714842097322,-0.144759208489451
"RNF133",-1.89795627107164,0.959767800979806
"CAPN11",-1.09051221920827,0.599808674268546
"SUPT7L",-0.339409781773377,0.169923253984865
"DCX",0.987764234758435,0.461014830039193
"NRROS",0.379006239245794,-0.305517136737862
"RBM11",0.255191021260373,-0.559139823956099
"XYLT2",1.13790409834939,-0.403369989346779
"ZSWIM1",0.817474807724339,-0.156893123157432
"ATP4A",0.683468019577728,-0.332919823912017
"PARP2",-0.232938307078135,0.192549510790793
"NAALAD2",-0.275654419025045,0.300155544715882
"ENTPD3",-0.170562455732869,0.554974460544898
"SOX15",0.2026408339574,-0.227913041071878
"CASQ1",0.450440710782368,-0.389882227843046
"RNFT2",0.220156488767659,-0.741239782491996
"RABEP2",0.245604918226257,-0.160992767292801
"TNFRSF14",0.157628873215171,-0.122339124041999
"TBC1D10A",-3.42276723271453,1.16890192784153
"CHRM3",0.251564046989517,0.32062453143514
"UXT",0.113628696907128,0.0992705638943832
"BLZF1",0.00651636419464494,0.150908469961377
"TESK1",-0.218339902809474,-0.150149717720627
"CENPV",-0.159896383009713,0.088004706070691
"USP15",-0.0836134768676695,-0.110887629768231
"PNRC2",-0.613111885546788,-0.0940179950027265
"CWC25",0.278340906421491,-0.18459201680746
"LARS2",0.138630688343715,-0.126833741511557
"RXFP2",0.622750999407163,-0.271530140342162
"MARCH6",-0.143910247335067,0.120363136425773
"TUBB4A",-0.0497486883825669,-0.31067149858687
"LMF2",0.0771730073282771,0.165004314487195
"DNAH5",0.849253411291149,-0.378979713470048
"EEF1B2",-0.279583390743489,0.129494200843548
"BIN3",-0.0582725129687596,0.124755758816812
"PDZRN3",0.435844851696548,-0.412859654343111
"RNF25",0.299878214531642,-0.143319219255829
"NCR1",1.02913891087929,-0.485362854560823
"GEMIN8",0.115314804464677,-0.866070678282685
"AGR3",0.852452684581933,-0.365210986124409
"MBTD1",0.0381972451202883,0.122613838369463
"BPNT1",-0.547702559355704,0.166914053709952
"NOL6",-0.287336507598115,-0.246654795338204
"FAM83H",0.037972337556443,0.157567154328761
"GRM1",-0.313895735960978,0.245868172605185
"CIZ1",-0.190073284417175,0.224978414504633
"CXCR6",-0.477840664954194,0.60332920365691
"TMEM100",-0.0460204988630172,-0.479565997553831
"RILP",-0.347313018804853,-0.17864396684916
"SPINT2",-0.129554567859013,-0.115682134626765
"DAD1",0.318177799418699,-0.225518691536426
"LRRC59",0.348886908146769,-0.274791044662574
"OC90",0.944482791631326,-0.654798781453064
"CLASP2",0.222903678638367,-0.129598541343661
"TMEM106C",1.04145973207413,-0.127225572805047
"CSF1",0.615118494359164,-0.221350610207171
"MPV17L",-2.13396726951162,0.499163567066032
"METTL21A",0.129569604796958,-0.161836828926584
"PLEKHG5",1.00918958621845,-0.458324151273162
"WDR64",-0.162136408976359,0.5814272767486
"C16orf46",0.355125864420528,0.331389766638449
"GCC2",0.277438938713893,-0.12123390013005
"TSKU",0.216717864325977,0.255303555158235
"PRSS2",-0.269677273275503,0.794795587902667
"BNC1",1.46584548860943,-0.718928426458629
"PALM2",0.445492240455081,-0.807384253828448
"SSU72",0.109933464058209,0.0824340428737514
"BCL7A",0.0831468133981365,-0.147662175191594
"CCDC130",1.52410667972056,-0.496240055993346
"VEPH1",-1.22210069010502,-0.720220929104169
"PDK2",-0.01574751586698,0.177752153522961
"ADAMTSL4",0.0453377269941774,0.29616396066353
"WLS",0.408804906658444,-0.181804374680311
"MAPK9",-0.154080783253316,0.150297900734786
"PTPLAD1",-0.157474460161928,0.161418012420421
"ZBTB25",0.778951824822925,0.245689508978218
"CCR1",-0.220005102710741,-0.89930330380319
"CEP170B",0.3150563823087,-0.135932135444178
"TRIM17",1.08008314864159,-0.225039277179852
"DDX55",0.0981887929707879,-0.194862900782721
"DEFB116",0.299442667197719,-0.523456132973418
